Customer_Name,Product_ID,Product_Name
Emily Phan,FUR-BO-10004773,"Ikea Floating Shelf Set, Mobile"
Emily Phan,FUR-BO-10001393,"Safco 3-Shelf Cabinet, Pine"
Mike Gockenbach,OFF-ST-10001758,"Rogers Lockers, Blue"
Cathy Armstrong,TEC-CIS-10002153,"Cisco Audio Dock, Cordless"
Stuart Calhoun,OFF-ST-10004703,"Tenex Folders, Single Width"
Stuart Calhoun,TEC-MA-10004023,"Konica Phone, Wireless"
Erin Mull,OFF-AR-10003914,"Stanley Canvas, Easy-Erase"
Mike Gockenbach,OFF-AR-10000475,"Sanford Canvas, Blue"
Theresa Swint,TEC-PH-10002115,Plantronics 81402
Duane Huffman,TEC-AC-10000890,"Belkin Router, USB"
Emily Phan,TEC-MA-10002780,"Okidata Inkjet, Wireless"
Stuart Calhoun,OFF-ST-10001229,"Fellowes Box, Single Width"
Gary Hwang,OFF-ST-10004464,"Eldon Trays, Blue"
Emily Phan,FUR-CH-10001382,"Office Star Chairmat, Red"
Jonathan Howell,OFF-ROG-10004393,"Rogers Folders, Industrial"
Sarah Brown,TEC-AC-10004396,Logitech Keyboard K120
Stuart Calhoun,TEC-AC-10002795,"Memorex Mouse, Programmable"
Cathy Armstrong,TEC-LOG-10003254,"Logitech Keyboard, Programmable"
Michael Kennedy,OFF-SME-10000335,"Smead Box, Wire Frame"
Emily Phan,TEC-AC-10000258,"Belkin Numeric Keypad, Bluetooth"
Denise Monton,FUR-CH-10003968,Novimex Turbo Task Chair
Stefanie Holloman,OFF-AME-10001587,"Ames Peel and Seal, with clear poly window"
Theresa Swint,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
Karen Seio,TEC-AC-10003548,"Logitech Flash Drive, Bluetooth"
Theresa Swint,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series"
Herbert Flentye,OFF-SU-10001125,"Stiletto Letter Opener, High Speed"
Lauren Leatherbury,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders
Muhammed Lee,OFF-FA-10001577,"Stockwell Staples, Bulk Pack"
Lauren Leatherbury,TEC-PH-10002033,Konftel 250 Conference�phone�- Charcoal black
Stuart Calhoun,OFF-FA-10003779,"Stockwell Paper Clips, Assorted Sizes"
Erin Mull,OFF-FA-10000406,"Advantus Thumb Tacks, Metal"
Theresa Swint,OFF-AR-10004757,Crayola Colored Pencils
Brad Norvell,OFF-FA-10001229,Staples
Theresa Swint,OFF-FA-10004838,"Super Bands, 12/Pack"
Allen Armold,OFF-STO-10004495,"Stockwell Thumb Tacks, Bulk Pack"
Theresa Swint,OFF-FA-10003059,Assorted Color Push Pins
Alan Hwang,OFF-AP-10001776,"Hoover Refrigerator, Red"
Marc Harrigan,OFF-AP-10002998,"KitchenAid Microwave, Red"
Bill Donatelli,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall
John Dryer,TEC-PH-10001708,"Cisco Audio Dock, with Caller ID"
Ross Baird,TEC-AC-10004659,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB
Ross Baird,TEC-AC-10004659,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB
Alan Hwang,TEC-PH-10003312,"Cisco Office Telephone, VoIP"
Steve Carroll,TEC-PH-10003995,"Nokia Audio Dock, VoIP"
Corinna Mitchell,TEC-CO-10004998,"HP Fax and Copier, Digital"
Ross Baird,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System
Julie Kriz,OFF-PA-10004327,Xerox 1911
Tim Brockman,OFF-LA-10002272,"Smead File Folder Labels, Alphabetical"
Alan Hwang,OFF-BI-10000490,"Cardinal Binder, Recycled"
Guy Phonely,FUR-FU-10001775,"Deflect-O Stacking Tray, Durable"
Claire Gute,OFF-TEN-10002065,"Tenex Shelving, Industrial"
Magdelene Morse,TEC-AC-10002749,"Enermax Mouse, USB"
Marc Harrigan,OFF-PA-10002328,"Eaton Memo Slips, Recycled"
Guy Phonely,OFF-AR-10003117,"BIC Pencil Sharpener, Blue"
John Dryer,OFF-ST-10003990,"Smead Folders, Single Width"
Muhammed Yedwab,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
Maris LaWare,TEC-AC-10000111,"SanDisk Mouse, USB"
Alan Hwang,OFF-FA-10001427,"Stockwell Paper Clips, Bulk Pack"
Guy Phonely,OFF-LA-10004148,"Smead File Folder Labels, 5000 Label Set"
Guy Phonely,TEC-AC-10002883,"Belkin Flash Drive, USB"
Guy Phonely,OFF-ST-10004035,"Rogers Box, Wire Frame"
Steve Carroll,OFF-BI-10002047,"Acco Index Tab, Durable"
Muhammed Yedwab,OFF-FA-10002988,Ideal Clamps
Ross Baird,OFF-ST-10000617,Woodgrain Magazine Files by Perma
Stewart Visinsky,OFF-ST-10003150,"Smead Lockers, Wire Frame"
Brad Norvell,FUR-BO-10003697,"Safco Floating Shelf Set, Mobile"
Brad Norvell,TEC-CO-10003471,"Hewlett Fax and Copier, Color"
Ricardo Emerson,FUR-CH-10004669,"Novimex Executive Leather Armchair, Black"
Emily Grady,OFF-AP-10001503,"KitchenAid Microwave, Black"
Joe Kamberova,TEC-PH-10002991,"Apple Smart Phone, Full Size"
Emily Grady,TEC-CO-10002674,"Sharp Fax and Copier, High-Speed"
Ionia McGrath,TEC-CO-10002617,"Brother Fax Machine, High-Speed"
Emily Grady,TEC-MA-10001261,"Konica Printer, Wireless"
Julie Prescott,TEC-PH-10004350,"Samsung Headset, Cordless"
Stewart Visinsky,FUR-CH-10002117,"Hon Steel Folding Chair, Red"
Julie Prescott,TEC-CO-10004981,"Canon Copy Machine, High-Speed"
Adam Hart,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock"
Ricardo Emerson,FUR-BO-10001646,"Safco Corner Shelving, Metal"
Greg Maxwell,OFF-SME-10000538,"Smead File Cart, Single Width"
Stewart Visinsky,OFF-BI-10002562,"Ibico Binding Machine, Durable"
Dorothy Wardle,TEC-MA-10004956,"Konica Card Printer, Red"
Dorothy Wardle,TEC-CO-10003931,"Hewlett Fax Machine, High-Speed"
Eric Murdock,OFF-BIN-10002407,"Binney & Smith Highlighters, Water Color"
Mark Hamilton,OFF-SU-10001703,"Fiskars Box Cutter, High Speed"
Ricardo Emerson,FUR-BO-10002985,"Sauder Corner Shelving, Mobile"
Noel Staavos,OFF-PA-10002254,Xerox 1883
Gary Hansen,TEC-MA-10003927,"StarTech Inkjet, Wireless"
Andy Yotov,OFF-BIC-10000582,"BIC Sketch Pad, Water Color"
Andy Yotov,OFF-BIN-10000711,"Binney & Smith Markers, Fluorescent"
Liz Pelletier,OFF-BI-10000335,"Cardinal 3-Hole Punch, Durable"
Alice McCarthy,FUR-FU-10004960,"Deflect-O Photo Frame, Durable"
Emily Grady,OFF-SU-10003897,"Stiletto Ruler, High Speed"
Frank Atkinson,OFF-FA-10003730,"Stockwell Thumb Tacks, Bulk Pack"
Greg Maxwell,FUR-ADV-10004223,"Advantus Clock, Black"
Tom Prescott,OFF-AR-10001694,"Sanford Canvas, Blue"
Ricardo Emerson,OFF-PA-10000540,"Enermax Note Cards, Multicolor"
Alice McCarthy,FUR-CH-10004920,"Office Star Chairmat, Red"
Dorothy Wardle,OFF-ST-10002670,"Smead Folders, Industrial"
Ricardo Emerson,FUR-FU-10004800,"Eldon Stacking Tray, Black"
Ricardo Emerson,OFF-PA-10000677,"Green Bar Memo Slips, Premium"
Marc Harrigan,OFF-AP-10001797,"Cuisinart Blender, Black"
Bart Pistole,OFF-BI-10004654,VariCap6 Expandable Binder
Marc Harrigan,OFF-BI-10004142,"Acco Index Tab, Clear"
Joe Kamberova,OFF-EN-10000615,"Jiffy Mailers, Security-Tint"
Ionia McGrath,OFF-FA-10004637,"Accos Thumb Tacks, Metal"
Shirley Daniels,OFF-PA-10001826,Xerox 207
Dorothy Wardle,OFF-LA-10002635,"Avery Round Labels, 5000 Label Set"
Jack O'Briant,OFF-STA-10004885,"Stanley Sketch Pad, Easy-Erase"
Ionia McGrath,OFF-FA-10000801,"Advantus Paper Clips, Assorted Sizes"
Andrew Allen,OFF-PA-10002365,Xerox 1967
Shahid Hopkins,OFF-AR-10002804,Faber Castell Col-Erase Pencils
Andy Yotov,OFF-AVE-10004148,"Avery Color Coded Labels, Laser Printer Compatible"
Liz Pelletier,OFF-LA-10000116,"Harbour Creations File Folder Labels, Adjustable"
Ellis Ballard,OFF-IBI-10000440,"Ibico Binder Covers, Clear"
Barry Weirich,TEC-AC-10002257,"Enermax Router, Bluetooth"
Nat Carroll,OFF-ST-10003020,"Tenex Lockers, Industrial"
Pauline Webber,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
Odella Nelson,TEC-HEW-10004652,"Hewlett Personal Copier, Laser"
William Brown,OFF-AP-10001847,"Breville Toaster, Red"
Barry Weirich,OFF-ST-10003164,"Fellowes Box, Wire Frame"
Jane Waco,OFF-AP-10003610,"Hamilton Beach Coffee Grinder, Silver"
Barry Weirich,OFF-FA-10002719,"OIC Rubber Bands, Bulk Pack"
Cindy Chapman,TEC-AC-10002217,Imation�Clip USB�flash drive�- 8 GB
Roger Demir,OFF-FEL-10004974,"Fellowes Folders, Industrial"
Alex Avila,FUR-BO-10001553,"Sauder Library with Doors, Traditional"
Fred Chung,TEC-PH-10003239,"Samsung Signal Booster, with Caller ID"
Noel Staavos,TEC-PH-10004328,"Motorola Audio Dock, Cordless"
Maria Bertelson,TEC-AC-10001405,"Logitech Router, Bluetooth"
Maria Bertelson,FUR-BO-10001498,"Dania Classic Bookcase, Pine"
Tracy Hopkins,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset
Fred Chung,TEC-PH-10003075,"Samsung Signal Booster, Full Size"
Paul Lucas,OFF-AR-10001216,"BIC Pencil Sharpener, Easy-Erase"
Zuschuss Carroll,OFF-ST-10004496,"Tenex Box, Blue"
Jane Waco,FUR-CH-10003580,"Harbour Creations Bag Chairs, Black"
Maria Bertelson,TEC-CO-10004481,"Canon Fax and Copier, Color"
Philip Brown,OFF-FA-10004792,"Advantus Staples, Bulk Pack"
Maria Bertelson,OFF-PA-10002360,"SanDisk Computer Printout Paper, 8.5 x 11"
Paul Lucas,OFF-FA-10000429,"Stockwell Push Pins, Bulk Pack"
Noel Staavos,OFF-PA-10004600,"Xerox Cards & Envelopes, Premium"
Sam Zeldin,OFF-SU-10000207,"Kleencut Box Cutter, High Speed"
Sam Zeldin,FUR-BO-10000676,"Bush Stackable Bookrack, Pine"
Jane Waco,TEC-AC-10002833,"Logitech Mouse, USB"
Steve Chapman,OFF-LA-10000869,"Harbour Creations Removable Labels, Adjustable"
Noel Staavos,OFF-SU-10003966,"Kleencut Trimmer, Serrated"
Noel Staavos,OFF-EN-10003425,"Cameo Mailers, Recycled"
Philip Brown,OFF-BI-10001199,"Acco Index Tab, Durable"
Troy Blackwell,OFF-BI-10001326,"Cardinal Binder, Recycled"
Philip Brown,OFF-SU-10001683,"Kleencut Ruler, Steel"
Noel Staavos,OFF-LA-10001065,"Avery Round Labels, Alphabetical"
Helen Andreada,OFF-BIN-10003327,"Binney & Smith Markers, Blue"
Helen Andreada,OFF-OIC-10004253,"OIC Rubber Bands, Bulk Pack"
Sam Zeldin,OFF-PA-10004990,"SanDisk Computer Printout Paper, Recycled"
Paul Lucas,OFF-BI-10003152,"Avery Hole Reinforcements, Recycled"
Erin Mull,TEC-CO-10001926,"Hewlett Wireless Fax, Laser"
Erin Mull,TEC-PH-10002759,"Cisco Smart Phone, Cordless"
Christopher Schild,OFF-FEL-10001541,"Fellowes Lockers, Wire Frame"
Steve Nguyen,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine
Michael Paige,FUR-CH-10003107,"Office Star Swivel Stool, Red"
Christopher Schild,FUR-OFF-10003104,"Office Star Bag Chairs, Red"
Max Ludwig,FUR-BO-10000288,"Safco Classic Bookcase, Traditional"
Erin Mull,FUR-CH-10001237,"Hon Swivel Stool, Black"
Jocasta Rupert,FUR-CH-10004572,"Office Star Executive Leather Armchair, Adjustable"
Mary Zewe,TEC-PH-10004402,"Cisco Headset, with Caller ID"
Sally Hughsby,FUR-TA-10001980,"Hon Wood Table, Rectangular"
Roland Fjeld,FUR-TA-10002833,"Lesro Training Table, Rectangular"
Aleksandra Gannaway,FUR-BO-10002383,"Sauder Floating Shelf Set, Pine"
Max Ludwig,TEC-CO-10000821,"Canon Ink, High-Speed"
Christopher Schild,FUR-DAN-10004745,"Dania Corner Shelving, Traditional"
Erin Mull,OFF-EN-10002008,"Cameo Mailers, Recycled"
Max Ludwig,TEC-AC-10004012,"Enermax Flash Drive, Erganomic"
Doug Bickford,OFF-SU-10003804,"Kleencut Shears, Easy Grip"
Michael Paige,OFF-BI-10004080,"Wilson Jones 3-Hole Punch, Economy"
Max Ludwig,FUR-BO-10000961,"Bush Stackable Bookrack, Pine"
Doug Bickford,OFF-AR-10001216,"BIC Pencil Sharpener, Easy-Erase"
Liz Carlisle,OFF-BI-10000089,"Wilson Jones 3-Hole Punch, Recycled"
Erin Mull,OFF-BI-10002799,"Cardinal Binder Covers, Clear"
Roland Fjeld,OFF-PA-10003805,"Eaton Note Cards, Multicolor"
Dennis Kane,OFF-PA-10002219,"SanDisk Parchment Paper, Multicolor"
Dennis Kane,OFF-BI-10004861,"Cardinal Binding Machine, Clear"
Mary Zewe,OFF-FA-10000263,"Stockwell Thumb Tacks, Bulk Pack"
Berenike Kampe,FUR-TA-10000147,"Lesro Coffee Table, Rectangular"
Steve Nguyen,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener
Angele Hood,OFF-BI-10004220,"Cardinal 3-Hole Punch, Recycled"
Max Ludwig,OFF-BI-10001650,"Avery 3-Hole Punch, Economy"
Edward Hooks,OFF-EN-10003455,"Cameo Manila Envelope, Set of 50"
Erin Mull,OFF-ST-10004317,"Smead Folders, Blue"
Michael Nguyen,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format"
Michael Paige,OFF-BI-10001150,"Avery Index Tab, Economy"
Thomas Thornton,OFF-BI-10002393,Binder Posts
Steve Nguyen,OFF-AR-10003856,Newell 344
Aleksandra Gannaway,OFF-FA-10004931,"OIC Clamps, Bulk Pack"
Alan Schoenberger,OFF-BI-10002799,"Cardinal Binder Covers, Clear"
Darren Powers,OFF-BI-10000301,GBC Instant Report Kit
Roland Fjeld,OFF-AR-10001922,"Sanford Pens, Blue"
Shahid Collister,OFF-FA-10003022,"Stockwell Clamps, Assorted Sizes"
John Huston,TEC-PH-10002683,"Apple Smart Phone, Cordless"
Russell D'Ascenzo,OFF-AP-10004350,"KitchenAid Refrigerator, Red"
Valerie Mitchum,FUR-BO-10000120,"Sauder Stackable Bookrack, Mobile"
Mitch Gastineau,FUR-BO-10000624,"Safco Classic Bookcase, Metal"
Rick Duston,OFF-AP-10000509,"Hoover Refrigerator, Black"
Andrew Allen,TEC-MA-10000331,"Okidata Printer, White"
Barry Pond,TEC-CAN-10004556,"Canon Fax and Copier, Laser"
Andrew Allen,FUR-CH-10001802,"Novimex Rocking Chair, Black"
Eugene Hildebrand,TEC-CO-10001275,"Brother Fax and Copier, Digital"
Erin Creighton,FUR-HAR-10004726,"Harbour Creations Steel Folding Chair, Adjustable"
John Huston,TEC-AC-10000596,"Enermax Memory Card, Erganomic"
Odella Nelson,FUR-TA-10002095,"Lesro Training Table, Fully Assembled"
Barry Pond,FUR-HAR-10002873,"Harbour Creations Executive Leather Armchair, Adjustable"
Mitch Gastineau,FUR-BO-10003530,"Safco Classic Bookcase, Metal"
Barry Pond,OFF-BIN-10001621,"Binney & Smith Canvas, Fluorescent"
Michael Moore,OFF-ST-10003997,"Fellowes File Cart, Industrial"
Erin Creighton,OFF-SME-10000538,"Smead File Cart, Single Width"
Tamara Chand,TEC-MA-10003349,"Panasonic Calculator, Wireless"
Eugene Hildebrand,FUR-BO-10003291,"Dania Corner Shelving, Metal"
Barry Pond,TEC-SHA-10004390,"Sharp Wireless Fax, Digital"
Valerie Mitchum,OFF-SU-10002094,"Acme Letter Opener, Steel"
Erin Creighton,TEC-ENE-10002254,"Enermax Keyboard, Programmable"
Eugene Hildebrand,FUR-CH-10001455,"Office Star Swivel Stool, Adjustable"
John Huston,OFF-PA-10001850,"Eaton Note Cards, Premium"
Roland Murray,TEC-PH-10002138,"Apple Audio Dock, Cordless"
Sandra Flanagan,TEC-BRO-10001293,"Brother Personal Copier, Laser"
Kalyca Meade,OFF-EN-10001751,"GlobeWeis Mailers, Set of 50"
Erin Creighton,OFF-ELD-10002279,"Eldon Shelving, Industrial"
Sandra Flanagan,OFF-AVE-10002892,"Avery 3-Hole Punch, Recycled"
Jason Fortune-,FUR-CH-10004287,SAFCO Arco Folding Chair
Roland Murray,OFF-BI-10002278,"Ibico Binder Covers, Economy"
Eugene Hildebrand,FUR-FU-10000776,"Deflect-O Door Stop, Erganomic"
Russell D'Ascenzo,TEC-NOK-10001219,"Nokia Signal Booster, Cordless"
Bart Watters,OFF-SU-10003834,"Stiletto Shears, High Speed"
Erin Creighton,OFF-STI-10001651,"Stiletto Shears, Steel"
Eugene Hildebrand,OFF-PA-10001170,"Xerox Cards & Envelopes, Multicolor"
Eugene Hildebrand,OFF-EN-10002372,"GlobeWeis Manila Envelope, Security-Tint"
Eugene Hildebrand,FUR-FU-10003622,"Tenex Light Bulb, Erganomic"
Barry Pond,OFF-XER-10003203,"Xerox Computer Printout Paper, Recycled"
Joy Daniels,OFF-PA-10001736,Xerox 1880
Jason Fortune-,FUR-FU-10000076,24-Hour Round Wall Clock
Melanie Seite,OFF-STI-10003234,"Stiletto Trimmer, Steel"
John Huston,OFF-AR-10001773,"Sanford Markers, Water Color"
Sarah Jordon,OFF-PA-10003744,"Green Bar Parchment Paper, Multicolor"
Jason Fortune-,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
Russell D'Ascenzo,OFF-PA-10004673,"Xerox Message Books, Multicolor"
Gary Zandusky,OFF-EN-10000938,"Jiffy Business Envelopes, Security-Tint"
Justin Hirsh,OFF-ST-10000287,"Rogers Box, Blue"
Joseph Airdo,TEC-PH-10002923,"Logitech B530 USB�Headset�-�headset�- Full size, Binaural"
Kalyca Meade,FUR-FU-10004888,"Tenex Stacking Tray, Erganomic"
Joseph Airdo,OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream"
Dean Katz,OFF-LA-10004398,"Hon Color Coded Labels, Alphabetical"
Sarah Jordon,OFF-PA-10002618,"Eaton Memo Slips, Multicolor"
Melanie Seite,OFF-SAN-10001128,"Sanford Pens, Easy-Erase"
Joseph Airdo,OFF-BI-10004465,Avery Durable Slant Ring Binders
Joy Daniels,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3
Jill Fjeld,OFF-AP-10001776,"Hamilton Beach Microwave, White"
Rick Huthwaite,TEC-MA-10002149,"Panasonic Receipt Printer, Durable"
Carlos Soltero,FUR-CH-10002438,"SAFCO Executive Leather Armchair, Red"
Jill Fjeld,TEC-CO-10002244,"Sharp Ink, Laser"
Sonia Cooley,FUR-CH-10000225,"Global Geo Office Task Chair, Gray"
Jeremy Ellison,FUR-FU-10001086,"Advantus Frame, Black"
Carlos Soltero,FUR-CH-10000892,"SAFCO Executive Leather Armchair, Red"
Alan Barnes,TEC-PH-10002068,"Apple Office Telephone, with Caller ID"
Vivek Grady,FUR-CH-10003540,"Office Star Bag Chairs, Set of Two"
Victoria Pisteka,OFF-PA-10003365,"Eaton Cards & Envelopes, Multicolor"
Rick Huthwaite,OFF-BI-10001622,"Acco 3-Hole Punch, Durable"
Karl Braun,OFF-ST-10003414,"Tenex Shelving, Industrial"
James Galang,OFF-FA-10003782,"Advantus Paper Clips, Bulk Pack"
James Galang,OFF-SU-10003651,"Elite Ruler, Serrated"
Chloris Kastensmidt,OFF-EN-10003286,Staples
Chloris Kastensmidt,OFF-BI-10002852,Ibico Standard Transparent Covers
Chloris Kastensmidt,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener
Lena Creighton,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
Jocasta Rupert,OFF-AP-10003275,"KitchenAid Microwave, Silver"
Andrew Roberts,FUR-BO-10000490,"Bush Library with Doors, Metal"
Ted Butterfield,TEC-MEM-10000374,"Memorex Router, Programmable"
Ted Butterfield,OFF-BRE-10003443,"Breville Refrigerator, Silver"
Darrin Van Huff,FUR-HAR-10002328,"Harbour Creations Swivel Stool, Black"
Darrin Van Huff,FUR-DEF-10003551,"Deflect-O Photo Frame, Erganomic"
Lena Creighton,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router
Mick Hernandez,TEC-MA-10002941,"Okidata Card Printer, Red"
Andrew Roberts,OFF-ST-10002172,"Fellowes Trays, Blue"
Andrew Roberts,OFF-SU-10000877,"Acme Scissors, Easy Grip"
Marc Harrigan,OFF-AR-10004422,"Boston Sketch Pad, Blue"
Lycoris Saunders,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back
Jocasta Rupert,OFF-ST-10001290,"Rogers Shelving, Single Width"
Ted Butterfield,TEC-LOG-10001482,"Logitech Keyboard, Erganomic"
Andrew Roberts,OFF-SU-10001992,"Stiletto Ruler, Serrated"
Craig Yedwab,OFF-PA-10003416,"Green Bar Parchment Paper, Recycled"
Andrew Roberts,OFF-EN-10003817,"Jiffy Business Envelopes, Security-Tint"
Olvera Toch,OFF-ST-10001214,"Smead Box, Industrial"
Harry Marie,OFF-EN-10001979,"Cameo Clasp Envelope, Security-Tint"
Darrin Van Huff,OFF-STA-10002719,"Stanley Pencil Sharpener, Easy-Erase"
Natalie Webber,OFF-BI-10004712,"Cardinal Hole Reinforcements, Clear"
Nona Balk,OFF-PA-10004174,"Enermax Computer Printout Paper, 8.5 x 11"
Jocasta Rupert,TEC-AC-10002324,"Enermax Numeric Keypad, Bluetooth"
Lycoris Saunders,OFF-PA-10004156,Xerox 188
Lycoris Saunders,OFF-EN-10001028,Staples
Anemone Ratner,OFF-BI-10002684,"Avery Hole Reinforcements, Clear"
Corinna Mitchell,OFF-BOS-10000363,"Boston Pencil Sharpener, Water Color"
Philip Brown,OFF-EN-10003072,Peel & Seel Envelopes
Speros Goranitis,OFF-AVE-10000608,"Avery Index Tab, Economy"
Jonathan Howell,TEC-BRO-10004184,"Brother Wireless Fax, Color"
Lynn Smith,OFF-PA-10000483,Xerox 19
Chris McAfee,OFF-KIT-10001609,"KitchenAid Coffee Grinder, Red"
Chris McAfee,OFF-BOS-10000350,"Boston Pens, Blue"
Michael Dominguez,TEC-CO-10003354,"Brother Fax Machine, Laser"
Chris McAfee,FUR-BO-10004852,"Sauder Classic Bookcase, Traditional"
Brian Moss,TEC-CO-10004690,"HP Wireless Fax, Digital"
Thomas Seio,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
Harry Greene,FUR-TA-10003358,"Hon Round Table, Rectangular"
Carol Triggs,TEC-PH-10003916,"Motorola Office Telephone, with Caller ID"
John Stevenson,TEC-PH-10004048,"Apple Audio Dock, Full Size"
Lisa Hazard,TEC-CO-10000666,"Hewlett Copy Machine, Laser"
Joe Elijah,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair
Matt Collins,FUR-CH-10000333,"SAFCO Swivel Stool, Black"
Eugene Moren,TEC-CO-10003410,"Brother Ink, High-Speed"
Cyra Reiten,FUR-ADV-10000600,"Advantus Clock, Duo Pack"
Lisa Hazard,OFF-EN-10004941,"GlobeWeis Manila Envelope, Recycled"
Cyma Kinney,OFF-ENE-10002833,"Enermax Cards & Envelopes, Premium"
Clay Rozendal,OFF-ST-10002561,"Rogers File Cart, Blue"
Maxwell Schwartz,OFF-BI-10000590,"Wilson Jones Binding Machine, Clear"
Kristen Hastings,TEC-PH-10003549,"Samsung Headset, with Caller ID"
Thomas Seio,TEC-PH-10001051,HTC One
Joy Smith,OFF-PA-10004480,"Eaton Cards & Envelopes, Recycled"
Eugene Moren,OFF-AR-10004900,"Boston Canvas, Easy-Erase"
Lisa Hazard,OFF-EN-10001162,"GlobeWeis Mailers, Set of 50"
Clay Rozendal,FUR-CH-10000233,"SAFCO Chairmat, Red"
Cyma Kinney,TEC-EPS-10000774,"Epson Phone, Red"
Kean Nguyen,OFF-ACM-10003510,"Acme Scissors, High Speed"
Maureen Gnade,OFF-PA-10002382,"Eaton Note Cards, Premium"
Joy Smith,OFF-ST-10000648,"Eldon File Cart, Industrial"
Jennifer Halladay,TEC-AC-10004012,"Enermax Flash Drive, Erganomic"
Anthony O'Donnell,OFF-AR-10001462,"Stanley Highlighters, Fluorescent"
Thomas Seio,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
Dean percer,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
Thomas Seio,OFF-PA-10000312,Xerox 1955
Parhena Norris,FUR-CH-10002970,"Harbour Creations Chairmat, Black"
Clay Cheatham,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
Thomas Seio,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand"
Dean percer,OFF-LA-10002312,Avery 490
Bart Watters,OFF-SAN-10004881,"Sanford Pencil Sharpener, Easy-Erase"
Meg O'Connel,OFF-LA-10004519,"Avery Legal Exhibit Labels, 5000 Label Set"
Cyra Reiten,OFF-STO-10001239,"Stockwell Clamps, Metal"
Frank Carlisle,OFF-BI-10002080,"Acco Binder, Clear"
Kristen Hastings,TEC-PH-10001809,Panasonic KX T7736-B Digital phone
Joe Elijah,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases
Thomas Seio,OFF-AP-10004249,Staples
Naresj Patel,OFF-BOS-10002558,"Boston Pencil Sharpener, Easy-Erase"
Jocasta Rupert,OFF-EN-10001154,"Kraft Clasp Envelope, Set of 50"
Bart Watters,OFF-FA-10000907,"OIC Rubber Bands, Bulk Pack"
Maxwell Schwartz,OFF-PA-10001835,"SanDisk Computer Printout Paper, 8.5 x 11"
Cyma Kinney,OFF-XER-10003300,"Xerox Message Books, 8.5 x 11"
